"ARI_Rating","BIS_Rating","CDR_Rating","DKC_Rating","FRS_Rating","GNB_Rating","IOW_Rating","OAK_Rating","QDC_Rating","SDG_Rating","SPK_Rating","SXF_Rating","TSC_Rating","ARI_Wins","BIS_Wins","CDR_Wins","DKC_Wins","FRS_Wins","GNB_Wins","IOW_Wins","OAK_Wins","QDC_Wins","SDG_Wins","SPK_Wins","SXF_Wins","TSC_Wins","SEED1","SEED2","SEED3","SEED4","SEED5","SEED6","SEED7","SEED8","SEMI_LOSER_1","SEMI_LOSER_2","IFL_RU","IFL_CHAMP","WeeklyWinner1","WeeklyWinner2","WeeklyWinner3","WeeklyWinner4","WeeklyWinner5","WeeklyWinner6"
1701.3049746583,1389.05180744568,1394.55262603351,1493.89894453573,1377.22872362971,1488.16964726951,1728.02954853946,1364.5293456429,1509.50769039907,1395.01773417665,1446.0555536927,1710.5492685867,1502.10413439009,10,5,6,9,3,6,12,2,6,7,7,12,6,"SXF","IOW","ARI","DKC","SDG","SPK","CDR","QDC","DKC","ARI","SXF","IOW","DKC","IOW","SDG","SXF",NA,NA
1749.12620523784,1350.90908913758,1294.40924044211,1466.49624302951,1406.01481767439,1541.06768085784,1593.40090866401,1395.61863099668,1495.17464503007,1486.70384671636,1456.17888962477,1714.01615711243,1550.88364447642,11,3,1,8,5,9,7,4,5,10,7,12,9,"SXF","ARI","SDG","TSC","GNB","DKC","SPK","IOW","TSC","SDG","SXF","ARI","DKC","OAK","SDG","SXF",NA,NA
1740.33926259466,1311.8326731716,1296.02360650511,1476.1240649789,1443.99312615301,1519.73029419772,1640.53366581878,1464.77526056508,1556.06080321702,1374.72250960572,1402.43302173819,1669.9737731954,1603.45793725881,12,1,1,8,7,7,9,8,9,5,4,10,10,"ARI","TSC","SXF","QDC","IOW","OAK","DKC","FRS","IOW","SXF","ARI","TSC","DKC","IOW","SDG","SXF",NA,NA
1760.05074975978,1388.58669761457,1321.48567698647,1406.91677383466,1424.44709754543,1553.70351059891,1692.0508458615,1402.2894132573,1551.89103419414,1409.11906178482,1477.17974101125,1637.6725725995,1474.60682395168,12,5,2,5,6,10,12,4,7,7,8,8,5,"IOW","ARI","GNB","SXF","SPK","QDC","SDG","FRS","QDC","SXF","IOW","ARI","DKC","IOW","SDG","BIS",NA,NA
1731.37748452759,1310.87937415564,1356.67151126086,1482.85339611536,1462.23412507548,1513.87703559565,1658.29054494792,1403.24878096878,1536.87070519159,1400.053049329,1422.52919433911,1678.96317688066,1542.15162061236,12,1,4,8,8,7,9,4,8,7,5,11,7,"ARI","SXF","IOW","DKC","QDC","FRS","TSC","SDG","ARI","DKC","TSC","IOW","DKC","IOW","SDG","SXF",NA,NA
1750.58279146412,1327.45138500373,1352.03478376572,1456.69524022504,1489.30465673416,1522.00381118004,1609.42608265614,1447.07463796119,1598.2633838841,1371.28295266361,1367.08548255918,1705.66780933447,1503.12698156849,13,2,4,7,9,7,8,7,9,5,2,11,7,"ARI","SXF","FRS","QDC","IOW","OAK","DKC","TSC","ARI","FRS","QDC","SXF","DKC","IOW","SDG","SXF",NA,NA
1677.52926149318,1332.39352984218,1279.36017196523,1366.77744122638,1486.01399238447,1524.41341257298,1646.87595217866,1456.33998772149,1581.54504122035,1409.39058686956,1404.41521133878,1718.41305243307,1616.53235775366,8,2,0,2,10,8,10,7,9,7,4,13,11,"SXF","TSC","IOW","FRS","QDC","ARI","GNB","OAK","SXF","QDC","ARI","TSC","FRS","IOW","SDG","SXF",NA,NA
1617.87544635311,1424.68743873731,1310.19448756315,1437.79088747058,1432.19688622457,1505.83367874283,1646.15601141073,1355.95553682494,1594.25147939096,1425.87662680217,1472.05127701108,1700.34096477484,1576.78927769372,6,7,2,6,6,6,10,2,9,8,6,12,11,"SXF","TSC","IOW","QDC","SDG","BIS","ARI","SPK","TSC","IOW","SPK","QDC","DKC","IOW","CDR","BIS",NA,NA
1771.69873264028,1407.96451623434,1395.90631439368,1496.2721774851,1373.1895221379,1518.0416557273,1665.74354202019,1445.50988325915,1543.50484241079,1411.11540876306,1394.03591066497,1616.49798623844,1460.51950702482,13,6,6,8,3,8,11,7,7,7,4,7,4,"ARI","IOW","DKC","GNB","QDC","OAK","SXF","SDG","QDC","IOW","DKC","ARI","DKC","IOW","CDR","BIS",NA,NA
1688.18798242273,1292.9980075273,1355.09051558057,1378.33761662387,1354.48956897186,1584.5742970185,1714.4108162653,1437.54595255062,1603.74820148325,1466.85770551914,1504.89140417017,1613.61323431489,1505.25469655181,10,0,4,3,2,11,12,6,10,9,10,7,7,"IOW","GNB","ARI","QDC","SPK","SDG","TSC","SXF","SDG","GNB","QDC","IOW","DKC","IOW","SDG","SXF",NA,NA
1754.10469176773,1369.79767564129,1335.0330687818,1455.51694209197,1495.63638238215,1526.3822641613,1616.60432266663,1496.22736865618,1476.81383971631,1337.25566209561,1419.92650451113,1695.96109200153,1520.74018452637,12,4,3,7,10,8,7,8,4,3,5,12,8,"SXF","ARI","FRS","OAK","TSC","GNB","DKC","IOW","IOW","GNB","OAK","ARI","FRS","OAK","CDR","SXF",NA,NA
1661.85348896661,1351.5497256424,1393.33678309189,1451.90050923813,1440.61138266545,1503.37992154649,1611.15355367664,1515.63904995067,1522.69933039382,1406.60977796772,1397.42856896139,1687.98736719781,1555.85053970097,8,3,6,6,7,6,8,10,7,7,4,10,9,"OAK","SXF","TSC","IOW","ARI","QDC","FRS","SDG","ARI","TSC","OAK","SXF","FRS","OAK","SDG","SXF",NA,NA
1684.88426601463,1344.80163455053,1353.73536073246,1438.48440501727,1368.16746481017,1530.02375014869,1654.81910206684,1479.36514132758,1582.65808698475,1423.86690624429,1442.64836964342,1706.43269902619,1490.11281243318,10,3,4,6,3,7,8,8,10,8,6,12,6,"SXF","ARI","QDC","SDG","OAK","IOW","GNB","SPK","GNB","OAK","SXF","IOW","FRS","IOW","SDG","SXF",NA,NA
1754.76953327311,1365.07203419508,1381.22461175155,1444.57822215182,1430.3186634256,1448.45218817396,1655.95330190137,1361.63627425224,1535.44926238319,1472.16072654468,1422.88719236385,1703.01696569584,1524.4810228877,12,4,6,6,6,3,10,2,7,11,5,11,8,"ARI","SXF","SDG","IOW","TSC","QDC","FRS","CDR","QDC","IOW","SXF","ARI","FRS","IOW","SDG","SXF",NA,NA
1679.4712729842,1348.05683730687,1407.73249724032,1453.78503575872,1417.02672473716,1486.32211674035,1693.42127963591,1466.48838806445,1519.44372013913,1352.30752272597,1420.83163081766,1706.54108751605,1548.57188533319,8,3,7,7,5,5,11,8,7,4,5,12,9,"SXF","IOW","TSC","ARI","OAK","QDC","DKC","CDR","SXF","TSC","ARI","IOW","DKC","IOW","SDG","SXF",NA,NA
1742.65576636073,1368.67962699105,1405.65716932225,1484.39247191317,1376.76361563717,1510.11073140908,1671.54643902162,1454.89141246453,1529.15297918691,1377.07994230514,1399.42824086836,1691.93161361808,1487.70998990191,11,4,7,8,3,7,10,8,6,5,4,12,6,"SXF","ARI","IOW","OAK","DKC","CDR","GNB","QDC","QDC","DKC","IOW","ARI","DKC","OAK","CDR","SXF",NA,NA
1781.77309595557,1343.57847270341,1386.95362588874,1466.26126070128,1370.23311093628,1572.54171714481,1694.84223244222,1417.31243922398,1504.95548869612,1386.99136488312,1426.53180254559,1630.02595735645,1517.99943052244,14,3,6,8,3,9,11,5,6,6,5,8,7,"IOW","GNB","SXF","DKC","TSC","QDC","CDR","SDG","TSC","SXF","GNB","IOW","DKC","IOW","SDG","SXF",NA,NA
1740.51005336013,1335.10252295115,1344.5918932824,1426.88048729554,1442.22887189157,1496.38178935777,1678.21789517717,1466.76346755277,1546.48688846537,1338.65801388466,1381.76933013187,1704.00112256966,1598.40766307992,12,2,4,5,7,6,11,8,8,3,3,10,12,"TSC","ARI","IOW","SXF","QDC","OAK","FRS","GNB","TSC","IOW","ARI","SXF","FRS","IOW","CDR","SXF",NA,NA
1756.66020863187,1351.88121885803,1335.08279258585,1399.94471990867,1389.51574372464,1529.52289796892,1602.44475275562,1514.99840236637,1591.96322783876,1411.84714535381,1365.63781674049,1714.75374150004,1535.74733076692,12,3,3,4,4,8,7,9,10,7,2,13,9,"SXF","ARI","QDC","TSC","OAK","GNB","IOW","SDG","SXF","QDC","OAK","ARI","DKC","OAK","SDG","SXF",NA,NA
1706.49539336499,1416.81254348892,1437.08191230123,1499.94168108597,1425.05029180387,1486.99483901066,1660.30413724684,1413.14172044474,1533.24112336517,1372.14225336431,1435.74606207092,1581.012721402,1532.03532005039,9,7,8,9,6,5,10,5,8,5,6,5,8,"IOW","DKC","ARI","CDR","QDC","TSC","BIS","FRS","CDR","DKC","IOW","ARI","FRS","IOW","CDR","BIS",NA,NA
1780.82326521923,1312.43790417263,1320.44519113664,1536.4691052866,1429.28633368513,1510.21246282654,1647.85218109981,1404.88886083354,1583.82909728021,1398.66381988145,1421.8822522227,1660.1661740577,1493.04335129781,13,1,2,10,6,8,10,4,10,7,5,9,6,"ARI","QDC","DKC","IOW","SXF","GNB","SDG","TSC","SXF","QDC","DKC","ARI","DKC","IOW","SDG","SXF",NA,NA
1716.32665075419,1400.1756533759,1353.61774993628,1452.50461318972,1434.19069810165,1557.4728771519,1625.55189857052,1503.38562306263,1540.42966178293,1380.62587079351,1437.26289041678,1578.77009454968,1519.6857173143,10,6,4,7,6,9,9,9,8,5,6,5,7,"ARI","IOW","OAK","GNB","QDC","DKC","TSC","BIS","TSC","GNB","OAK","ARI","FRS","OAK","SDG","SXF",NA,NA
1733.60537836763,1365.35524285227,1355.2800656842,1411.62286310049,1424.61832015536,1517.54773952996,1623.95952072204,1380.80668478487,1550.69927787449,1484.77820023107,1391.07513720147,1718.80593897938,1541.84562951676,12,4,4,4,6,7,9,3,8,12,3,11,8,"ARI","SDG","SXF","IOW","TSC","QDC","GNB","FRS","GNB","TSC","ARI","SXF","FRS","IOW","SDG","BIS",NA,NA
1713.36728175014,1328.98039418117,1318.92221610633,1437.98757835668,1410.44796197808,1577.26995920231,1627.90087475521,1400.55821726008,1578.60508861434,1449.78134291532,1482.65465499214,1669.08083217796,1504.44359671025,9,2,2,6,5,10,9,4,9,9,9,10,7,"GNB","SXF","IOW","SPK","ARI","QDC","SDG","TSC","QDC","SXF","GNB","ARI","FRS","IOW","SDG","SXF",NA,NA
1724.42394416186,1370.63085478815,1359.89282181533,1410.72162706033,1417.56823201151,1568.5986881396,1603.58271823474,1411.265559516,1479.76125677567,1448.16351019463,1493.18284704968,1704.90523943162,1507.30269982087,12,4,4,4,6,11,8,5,4,8,7,11,7,"ARI","SXF","GNB","IOW","SDG","SPK","TSC","FRS","ARI","SDG","SPK","SXF","FRS","IOW","CDR","SXF",NA,NA
1683.6637460275,1349.12323668738,1299.16987763605,1440.15894595248,1428.95426727253,1540.28263587184,1692.81176088536,1366.40997217427,1554.61683425984,1460.61701524454,1456.22868320474,1646.59797885998,1581.36504492349,9,3,1,6,6,9,11,2,9,9,7,9,10,"IOW","TSC","QDC","ARI","SXF","SDG","GNB","SPK","SDG","ARI","TSC","IOW","FRS","IOW","SDG","SXF",NA,NA
1748.97512020094,1352.27777305647,1320.51711444732,1428.57916154738,1425.93846122388,1604.43782227103,1628.32930799911,1432.29015655031,1493.73533393291,1406.15139125961,1360.37736984934,1725.89307586577,1572.49791079591,11,3,2,5,6,12,9,6,5,7,2,13,10,"SXF","GNB","ARI","TSC","IOW","SDG","FRS","OAK","TSC","GNB","SXF","ARI","DKC","IOW","SDG","SXF",NA,NA
1725.85256652988,1406.69610687393,1355.77081446141,1434.47952215707,1431.4694451345,1582.20304869895,1671.35539778251,1397.41571333011,1593.50293117549,1454.99221443871,1415.73431773376,1629.20495798597,1401.32296269773,12,6,4,6,6,10,11,4,8,10,5,8,1,"ARI","IOW","GNB","SDG","QDC","SXF","FRS","BIS","ARI","GNB","IOW","QDC","DKC","IOW","SDG","SXF",NA,NA
1783.99065707243,1332.48214897079,1355.97136214642,1451.89975091557,1409.4222483098,1606.14145466885,1615.93813592258,1424.98707852253,1480.68729735877,1373.31403215982,1473.018959186,1655.6008391021,1536.54603466433,14,2,4,7,5,11,8,5,4,5,8,9,9,"GNB","TSC","SXF","SPK","IOW","DKC","OAK","SDG","OAK","IOW","SXF","GNB","FRS","OAK","CDR","SXF",NA,NA
1651.27108002863,1409.91616372019,1403.3154417087,1441.97310787682,1391.60573311833,1533.63427699436,1637.43574782359,1412.24093938587,1600.47236125857,1394.08765440955,1448.85948846178,1703.23217625486,1471.95582795874,8,6,7,6,4,8,8,5,9,6,7,12,5,"SXF","QDC","GNB","ARI","IOW","CDR","SPK","DKC","IOW","GNB","SXF","QDC","FRS","IOW","CDR","SXF",NA,NA
1743.23083139411,1407.93699543649,1372.96435479415,1381.73339050741,1444.65946000089,1531.12163760063,1638.22360132404,1411.19305821151,1553.01597167648,1383.1217371389,1417.73577801514,1639.00342814743,1576.05975475281,11,6,5,3,7,7,8,5,9,5,5,9,11,"ARI","TSC","SXF","QDC","IOW","GNB","FRS","BIS","GNB","TSC","IOW","ARI","FRS","IOW","CDR","SXF",NA,NA
1737.65208295507,1312.76431407924,1328.70704575573,1435.20909825944,1453.74327721067,1531.04929767297,1607.95093198475,1516.36279922995,1553.31550033006,1417.06964462358,1402.42535568315,1672.63613451342,1531.11451670196,11,1,3,5,8,7,7,10,8,7,4,11,9,"ARI","SXF","OAK","TSC","QDC","FRS","IOW","SDG","IOW","QDC","OAK","ARI","FRS","OAK","SDG","SXF",NA,NA
1723.36688606993,1391.46749982957,1318.96779051202,1439.3721623482,1410.4210226183,1531.69154792495,1697.80514914795,1460.60105999602,1496.93697333133,1429.23398674224,1476.87266145291,1671.67366438959,1451.589594637,10,5,2,6,5,8,12,8,5,8,7,11,4,"IOW","SXF","ARI","OAK","GNB","SDG","SPK","DKC","SPK","GNB","IOW","ARI","DKC","IOW","SDG","SXF",NA,NA
1755.38941214413,1390.97248868077,1353.12955526749,1413.90926284589,1429.50580271665,1610.89296366533,1666.70107662822,1378.2161599521,1546.50531870391,1421.72562446937,1409.58782965492,1640.12755520401,1483.33694906722,12,5,4,5,6,12,11,3,7,7,5,9,5,"GNB","ARI","IOW","SXF","QDC","SDG","FRS","SPK","SDG","QDC","GNB","ARI","DKC","OAK","CDR","SXF",NA,NA
1712.29987213153,1336.93574906506,1377.39677401341,1427.51173035804,1417.50252614485,1557.50501381151,1629.7228437569,1397.33587697784,1597.4475580947,1517.75889740762,1388.36670498611,1639.6310122705,1500.58543998194,11,2,5,5,6,10,9,4,11,10,3,8,7,"QDC","ARI","GNB","SDG","IOW","SXF","TSC","FRS","QDC","ARI","SXF","SDG","FRS","IOW","CDR","SXF",NA,NA
1720.10114419517,1328.57865324877,1391.5229777055,1364.70264981341,1438.53338605484,1563.25206357327,1650.82863051089,1503.43964077841,1542.01675446818,1457.25242985394,1443.10910936225,1639.39122466108,1457.27133477427,12,2,6,2,6,8,10,9,7,10,6,9,4,"ARI","IOW","SDG","OAK","SXF","GNB","QDC","FRS","FRS","QDC","OAK","GNB","FRS","OAK","SDG","BIS",NA,NA
1719.39095036695,1309.16737114521,1455.52284084649,1429.11081517939,1465.63074205569,1485.41684583175,1665.2821375115,1423.44911830983,1533.45701789499,1398.87795511071,1491.70566723028,1591.8679375108,1531.12060000642,11,1,10,5,8,5,9,6,7,6,8,6,9,"ARI","CDR","TSC","IOW","FRS","SPK","QDC","OAK","QDC","SPK","ARI","IOW","DKC","IOW","CDR","SXF",NA,NA
1773.83672028926,1292.0630884377,1398.78801671781,1400.19977564802,1422.66435278036,1547.78902462178,1670.20198075379,1440.45349652409,1516.75947525368,1404.91524919111,1443.52032651709,1702.02645492955,1486.78203733576,13,0,6,4,6,9,10,6,6,7,6,12,6,"ARI","SXF","IOW","GNB","SDG","QDC","OAK","TSC","GNB","SXF","IOW","ARI","FRS","IOW","SDG","SXF",NA,NA
1705.82741055493,1367.37932820833,1334.88860863466,1397.69020024084,1415.14316110842,1559.98659594132,1651.0193563187,1480.37926880496,1613.79455278792,1405.94808117278,1449.86658866594,1636.92345939552,1481.15338716567,11,4,3,4,5,9,9,9,10,7,6,9,5,"ARI","QDC","GNB","IOW","OAK","SXF","SDG","SPK","SPK","GNB","IOW","QDC","DKC","OAK","SDG","SXF",NA,NA
1723.70249299656,1351.52104929921,1336.42677387209,1438.52153361775,1478.60779878674,1569.35146513084,1679.50758542363,1385.19133097324,1480.36812229063,1488.72100327643,1403.26925755347,1664.45811086776,1500.35347491165,12,3,3,6,7,11,10,3,4,11,4,10,7,"ARI","GNB","SDG","IOW","SXF","TSC","FRS","DKC","ARI","SDG","FRS","IOW","FRS","IOW","SDG","SXF",NA,NA
1741.56433981316,1352.73993784073,1351.93442083638,1420.08853585466,1387.84533767521,1477.91470325156,1656.2905153173,1448.7777993693,1576.00789746457,1380.36715333798,1438.11351893306,1718.49643261338,1549.8594066927,11,3,4,5,4,5,10,7,8,5,6,13,10,"SXF","ARI","IOW","TSC","QDC","OAK","SPK","SDG","SXF","IOW","QDC","ARI","DKC","IOW","CDR","SXF",NA,NA
1649.40636382191,1369.60094363894,1324.05313723118,1422.35134541144,1433.13389516491,1582.62656821846,1734.62507613727,1437.45578610089,1541.93394404392,1365.63048622659,1487.25618885461,1641.62808772384,1510.29817642604,7,4,2,5,7,10,13,6,8,5,8,9,7,"IOW","GNB","SXF","SPK","QDC","ARI","FRS","TSC","ARI","SPK","GNB","IOW","FRS","IOW","SDG","SXF",NA,NA
1688.29653681343,1347.47065225912,1372.82268078909,1367.03419913496,1415.75912144812,1575.06574592409,1644.35668889702,1452.65440768584,1504.96368527376,1459.24433121371,1428.34824335019,1699.68412856594,1544.29957764472,10,3,5,2,6,9,10,7,5,9,5,11,9,"SXF","ARI","IOW","TSC","GNB","SDG","OAK","FRS","SDG","ARI","GNB","SXF","FRS","IOW","CDR","SXF",NA,NA
1717.88317672501,1333.99922749445,1414.26480074516,1365.0479700168,1489.74054470721,1570.05791949605,1614.83781302201,1398.12290887028,1473.47867255708,1394.69573342095,1449.43125165152,1714.53718994748,1563.902790346,10,2,6,2,10,11,8,4,4,6,6,13,9,"SXF","GNB","ARI","FRS","TSC","IOW","SPK","CDR","CDR","SPK","TSC","ARI","FRS","IOW","CDR","SXF",NA,NA
1732.02105720916,1368.52513350682,1334.32364704312,1390.56297953436,1440.59205109041,1517.56451873046,1736.9378739546,1419.81258454828,1549.78181606542,1392.80164044621,1440.93039041503,1684.3278131456,1491.81849331051,12,4,3,3,7,7,13,6,8,6,6,10,6,"IOW","ARI","SXF","QDC","FRS","GNB","SPK","OAK","QDC","ARI","SXF","IOW","FRS","IOW","CDR","SXF",NA,NA
1671.69130718671,1330.07792189312,1379.70831867184,1399.90733487893,1475.76215235245,1470.51027187189,1664.40437827089,1461.87177499627,1634.39785037519,1407.01163447491,1412.17990797872,1640.65964218783,1551.81750386125,9,2,6,4,9,4,10,8,11,6,5,8,9,"QDC","IOW","ARI","FRS","TSC","SXF","OAK","CDR","SXF","TSC","IOW","QDC","FRS","OAK","CDR","SXF",NA,NA
1695.19373917644,1356.34662905706,1293.66577187641,1407.55667759262,1472.65769561504,1497.39145024937,1630.17000279099,1541.29888802052,1586.11274329892,1361.5793865016,1432.44366282256,1671.03105149657,1554.55230050191,10,3,1,4,9,6,9,12,9,4,6,11,7,"OAK","SXF","ARI","QDC","FRS","IOW","TSC","SPK","OAK","ARI","QDC","TSC","FRS","IOW","CDR","SXF",NA,NA
1744.35404838783,1331.36903619158,1335.01103567439,1405.58205966588,1444.27873757175,1543.93196223038,1669.93659488374,1399.72429129562,1493.14884988545,1441.7758148547,1476.99957377258,1663.9124027726,1549.9755918135,11,2,3,4,7,9,10,4,5,9,8,10,9,"ARI","SXF","IOW","SDG","TSC","GNB","SPK","FRS","TSC","SXF","IOW","ARI","DKC","IOW","SDG","SXF",NA,NA
1729.80706296031,1405.32018114451,1301.16122211596,1426.92779054631,1451.28251777869,1591.74167032674,1642.70236096822,1387.58187272179,1497.71940886363,1468.67022963731,1421.82634804771,1663.96757088648,1511.29176300234,12,6,1,5,7,9,10,3,5,11,5,10,7,"ARI","SDG","SXF","IOW","GNB","TSC","FRS","BIS","FRS","SXF","ARI","GNB","FRS","IOW","SDG","SXF",NA,NA
1700.0719855773,1369.08642645633,1318.17554343045,1423.02173188986,1426.2247551812,1542.22798334475,1715.72504498483,1397.68912929011,1507.55377328075,1489.7359808054,1366.70879925518,1718.87917053478,1524.89967496905,10,4,2,5,6,9,12,4,6,10,2,13,8,"SXF","IOW","ARI","SDG","GNB","TSC","QDC","FRS","SXF","ARI","SDG","IOW","FRS","IOW","SDG","SXF",NA,NA
1704.86555718727,1367.22581233992,1337.10586230449,1536.26533397491,1465.57605028558,1570.59749370058,1612.28459278395,1397.59154597037,1494.00120124242,1350.44594307723,1419.71237419063,1723.89304664998,1520.43518529267,11,4,3,10,7,11,8,4,5,4,5,12,7,"SXF","ARI","GNB","DKC","IOW","TSC","FRS","QDC","FRS","TSC","DKC","SXF","DKC","OAK","SDG","SXF",NA,NA
1698.6280590243,1312.04074824455,1391.38407935406,1385.4335188169,1443.35953138046,1590.23829658474,1671.03035759531,1485.43141958919,1507.80288050977,1356.28329129928,1457.5793247948,1640.87686814233,1559.91162366432,10,1,6,3,7,9,11,9,6,4,7,9,9,"IOW","ARI","OAK","GNB","SXF","TSC","SPK","FRS","IOW","ARI","TSC","GNB","FRS","IOW","CDR","SXF",NA,NA
1690.04656649198,1351.45969037829,1375.10606423149,1402.61068900942,1422.90979219759,1505.56604975392,1714.40307713899,1458.40066492721,1544.0215655739,1373.16623705968,1470.93691190574,1641.74459021169,1549.6281001201,10,3,5,4,6,6,12,8,7,5,8,8,9,"IOW","ARI","TSC","SPK","SXF","OAK","QDC","FRS","QDC","TSC","SXF","IOW","FRS","IOW","SDG","SXF",NA,NA
1657.98544153405,1373.47206493991,1299.39185666851,1428.38636178199,1535.03363713563,1547.88325056174,1628.91674974484,1418.54323264498,1584.3044646855,1505.46596276049,1350.78517853991,1639.73421851175,1530.09757949069,8,4,1,5,10,9,9,5,10,11,1,9,9,"SDG","QDC","FRS","IOW","SXF","GNB","TSC","ARI","IOW","QDC","SDG","FRS","FRS","IOW","SDG","SXF",NA,NA
1697.54678646624,1330.09533591355,1425.0774487272,1480.12632310114,1373.8372541827,1497.97633018248,1677.37180062268,1468.52288861529,1533.61213503409,1384.81642869527,1415.48821468827,1687.4390079748,1528.09004479629,10,2,8,8,3,6,11,9,7,5,5,9,8,"IOW","ARI","SXF","OAK","DKC","CDR","TSC","QDC","DKC","ARI","IOW","SXF","FRS","OAK","CDR","SXF",NA,NA
1710.26269305075,1354.77158878239,1427.35743469161,1406.70904682838,1408.72987863064,1518.72639494271,1694.08810368179,1374.24166278332,1499.76627314822,1481.54884134821,1450.38357741764,1684.45054129102,1488.96396240334,11,3,8,4,5,8,11,3,5,10,7,10,6,"IOW","ARI","SXF","SDG","GNB","CDR","SPK","TSC","SDG","ARI","SXF","IOW","FRS","IOW","CDR","SXF",NA,NA
1734.70718643808,1389.20748046022,1315.41788545014,1438.76848503837,1441.76805798921,1523.87031867253,1672.3879647203,1457.48588947838,1461.4400144214,1395.3550398962,1382.55285464098,1735.90401738657,1551.13480440763,12,5,2,6,7,7,11,7,3,6,3,12,10,"ARI","SXF","IOW","TSC","GNB","OAK","FRS","DKC","GNB","IOW","ARI","SXF","DKC","IOW","SDG","SXF",NA,NA
1724.0212843563,1332.81939228523,1310.42762893084,1457.71021588115,1409.29118116929,1514.01904000376,1656.89415099252,1447.05717641928,1533.13598067257,1471.77714331889,1437.88053754577,1671.00101690058,1533.96525052383,10,2,2,7,5,8,10,6,7,10,6,10,8,"ARI","SXF","SDG","IOW","TSC","GNB","QDC","DKC","IOW","SDG","SXF","ARI","FRS","IOW","CDR","SXF",NA,NA
1650.30798028843,1386.89937482554,1355.54705153552,1367.85634240234,1407.65758235691,1550.39837541171,1667.95191800732,1437.7186183904,1570.66818930738,1425.99137147847,1416.46890132371,1689.29163338534,1573.24266028693,7,5,4,2,5,9,9,6,9,8,5,11,11,"SXF","TSC","IOW","QDC","GNB","SDG","ARI","OAK","ARI","QDC","SXF","IOW","FRS","IOW","SDG","SXF",NA,NA
1649.94926662238,1348.8084978562,1353.91414979956,1420.0815554866,1426.08101169882,1553.95851717833,1673.77366040713,1469.31990260544,1557.50796460816,1429.27360405559,1444.02938992058,1670.88045652992,1502.42202223129,8,3,4,5,6,9,9,7,9,8,6,10,7,"SXF","QDC","IOW","GNB","ARI","SDG","OAK","TSC","OAK","GNB","SXF","IOW","FRS","OAK","CDR","SXF",NA,NA
1713.80993366167,1332.40694626701,1338.41024430093,1448.17643040402,1441.07729472102,1597.53927616297,1686.04564802452,1431.29493269686,1538.1146243706,1395.98030013064,1385.20795594147,1657.48611058622,1534.45030173209,11,2,3,7,7,11,12,6,8,6,3,7,8,"IOW","ARI","GNB","QDC","TSC","DKC","SXF","FRS","IOW","TSC","GNB","SXF","DKC","IOW","SDG","BIS",NA,NA
1699.4386766488,1327.95804944558,1417.66404411722,1408.18361135401,1400.00651318929,1504.17722347676,1614.15463081189,1443.03445889322,1613.62682782756,1471.24327743134,1405.39546207693,1643.51567814687,1551.60154558053,10,2,8,4,4,6,8,7,10,10,4,9,9,"QDC","ARI","SDG","TSC","SXF","CDR","IOW","OAK","TSC","SDG","ARI","QDC","DKC","OAK","SDG","SXF",NA,NA
1696.42719827292,1347.05460853087,1351.91516992144,1479.73872078805,1475.95015759155,1510.50823971471,1590.65278787765,1489.20748967791,1521.97436519954,1323.24748323449,1442.36561684515,1681.1475894,1589.81057194571,10,3,4,8,8,7,7,10,6,2,6,9,11,"TSC","ARI","OAK","SXF","DKC","FRS","IOW","GNB","FRS","ARI","TSC","SXF","DKC","OAK","SDG","SXF",NA,NA
1755.15425452292,1352.24493154918,1466.93789793716,1464.14204082091,1381.63898478107,1511.66431295322,1640.89186780842,1377.40094072354,1526.13602120704,1338.69105936267,1474.8696274422,1675.01453599248,1535.21352389918,12,3,9,7,3,7,10,3,6,3,9,11,8,"ARI","SXF","IOW","CDR","SPK","TSC","DKC","GNB","DKC","TSC","CDR","ARI","DKC","IOW","CDR","SXF",NA,NA
1753.53170011206,1363.51961890825,1436.46510660863,1467.95142337923,1403.10169917384,1441.61961740223,1640.54234050178,1513.59464111488,1533.34649911328,1360.55990699911,1416.87309912209,1671.41584541189,1497.47850115273,12,4,9,8,4,3,9,10,6,4,5,11,6,"ARI","SXF","OAK","IOW","CDR","DKC","QDC","TSC","QDC","IOW","OAK","ARI","DKC","OAK","CDR","SXF",NA,NA
1628.16531718395,1399.02373193182,1348.90974761118,1424.36130423857,1409.1225358452,1584.88552561996,1637.72302219029,1447.51996401467,1545.49294238117,1363.05675881813,1423.28965651622,1677.30751829288,1611.14197435597,6,5,4,5,5,11,9,7,8,4,6,9,12,"TSC","GNB","SXF","IOW","QDC","OAK","ARI","SPK","ARI","IOW","TSC","SXF","FRS","IOW","CDR","SXF",NA,NA
1743.70338768155,1348.51790350986,1378.71209236359,1437.10891003986,1514.51506308108,1531.27274915606,1673.51317393214,1362.27722101434,1499.89349745691,1428.09929669356,1451.35962741944,1650.72345893754,1480.30361771408,13,3,5,6,8,9,11,2,5,8,7,9,5,"ARI","IOW","SXF","GNB","FRS","SDG","SPK","DKC","ARI","SXF","IOW","FRS","FRS","IOW","CDR","SXF",NA,NA
